new_id,old_id,mall,name,usps,geoid,INTPTLAT,INTPTLONG,POP10,HU10,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,Homeowner_vacancy_rate_percent,Median_Age_Female,Median_Age_Male,Median_Age,Percent_65_years_and_over,Percent_American_Indian_and_Alaska_Native,Percent_Asian,Percent_Black_or_African_American,Percent_Family_households,Percent_Female,Percent_Male,Percent_Nonfamily_households,Percent_Occupied_housing_units,Percent_Some_Other_Race,Percent_White,Rental_vacancy_rate_percent
1218,987,South Coast Plaza,Orange County,california,6059,33.675687,-117.777207,3010232,1048907,2047561084,407916814,790.568,157.498,1.4,37.5,34.9,36.2,11.6,0.6,17.9,1.7,71.4,50.5,49.5,28.6,94.6,14.5,60.8,5.9,"jewelry:1,clothing:14,clothing & shoes:1,men's clothing:1,women's shoes:2,consumer electronics:1,beauty products:2,women's handbags:1,fasion wholesale:1,footwear:1,girl's clothing:1,children's apparel:1,shoes:2,makeup:1,women's clothing:6,coffee:1,disney:1,chocolates:2,eyewear:1,men's gifts:1,restaurant:2,children's footwear:1,furniture:2,cookies:1"
1219,1331,Walden Galleria,Erie County,new york,36029,42.752759,-78.778192,919040,419974,2700563452,476973805,1042.693,184.161,1.2,42.1,38.5,40.4,15.7,0.6,2.6,13.5,60,51.8,48.2,40,91.2,1.5,80,8.5,"jewelry:4,clothing:23,men's clothing:1,women's shoes:2,nutritional supplements:1,sports clothing:1,footwear:3,furniture:2,headwear:1,consumer electronics:2,beauty products:3,children's apparel:1,hair care:2, accessories:1,plus size clothing:2,personalized gifts:1,home furnishings:1,telecommunication:2,photography:2, clothing:1,girl's clothing:1,women's handbags:1,stuffed animals:1,shoes:3,makeup:1, beauty products:1,children's footwear:1,women's clothing:9,coffee:1,clothing & shoes:1,fasion wholesale:1,children's clothing:1,eyewear:3,men's gifts:1,restaurant:7,diamonds:1,perfume:1,sporting goods:1,denim:1,candles:1,cookies:1"
1220,1278,Uniontown Mall,Fayette County,pennsylvania,42051,39.914115,-79.644586,136606,62773,2046968639,20644016,790.339,7.971,1.6,45.2,41.9,43.6,18,0.1,0.3,4.6,66.2,50.9,49.1,33.8,89.2,0.3,93.3,8.1,"jewelry:4,hair care:1,clothing:8,telecommunication:1, beauty products:1,women's clothing:1,nutritional supplements:2,restaurant:1,personalized gifts:1,consumer electronics:1,beauty products:1"
1221,751,Northgate Mall/Shops at Northgate,Durham County,north carolina,37063,36.036589,-78.877919,267587,120217,740672748,30797770,285.975,11.891,3.1,34.2,32.3,33.2,9.8,0.5,4.6,38,58.1,52.3,47.7,41.9,91,7.9,46.4,10.2,"jewelry:2,clothing:6,women's clothing:2,cellular accessories:1,headwear:1,beauty products:1,children's apparel:1,nutritional supplements:1,children's clothing:1,plus size clothing:1,eyewear:1,restaurant:3,telecommunication:2,sporting goods:1,maternity clothing:1,video games:1,footwear:3"
1222,703,Montclair Plaza,Orange County,california,6059,33.675687,-117.777207,3010232,1048907,2047561084,407916814,790.568,157.498,1.4,37.5,34.9,36.2,11.6,0.6,17.9,1.7,71.4,50.5,49.5,28.6,94.6,14.5,60.8,5.9,"women's shoes:1,clothing:16,jewelry:3,beauty products:3,sports clothing:1,headwear:1,skincare:1,children's apparel:2,men's gifts:1,plus size clothing:2,personalized gifts:1,diamonds:1,video games:1,footwear:1,nutritional supplements:2,women's handbags:1,telecommunication:2,books and digital media:1,shoes:2,women's clothing:4,women's jewelry:1,disney:1,photography:2,children's clothing:1,chocolates:1,eyewear:2,hair care:1,restaurant:5,girl's clothing:1,cookies:2"
1223,1049,Stonestown Galleria,San Mateo County,california,6081,37.414664,-122.371542,718451,271031,1161371825,757704380,448.408,292.551,1.3,40.5,37.9,39.3,13.4,0.5,24.8,2.8,68.1,50.8,49.2,31.9,95.1,11.8,53.4,4.6,"women's shoes:1,clothing:10,men's clothing:1,jewelry:2,nutritional supplements:1,skincare:1,consumer electronics:1,beauty products:3,children's apparel:1,fasion wholesale:1,plus size clothing:1,telecommunication:2,footwear:1,shoes:1,makeup:1,sports apparel:1,women's clothing:5,coffee:1,clothing & shoes:1,children's clothing:1,chocolates:2,eyewear:2,men's gifts:1,restaurant:5,furniture:1,denim:1,cookies:1"
1224,1444,Willowbrook Mall,Harris County,texas,48201,29.857273,-95.393037,4092459,1598698,4411986582,191671993,1703.478,74.005,2.3,33,31.4,32.2,8.1,0.7,6.2,18.9,68.7,50.2,49.8,31.3,89.8,14.3,56.6,13.7,"women's shoes:2,clothing:19,jewelry:4,nutritional supplements:2,sports clothing:1,headwear:1,consumer electronics:2,beauty products:3,children's apparel:3,fasion wholesale:1, accessories:1,plus size clothing:2,personalized gifts:1,diamonds:1,footwear:2,women's handbags:1,stuffed animals:1,shoes:2,makeup:1, beauty products:1,sports apparel:1,women's clothing:7,women's jewelry:1,maternity clothing:1,coffee:1,disney:1,photography:1,children's clothing:1,chocolates:1,eyewear:2,hair care:1,restaurant:8,children's footwear:1,furniture:1,candles:1,cookies:1"
1225,959,Seminole Towne Center,Seminole County,florida,12117,28.690079,-81.13198,422718,181307,800879349,93428200,309.221,36.073,3,39.5,36.6,38.2,12,0.3,3.7,11.1,67,51.6,48.4,33,90.8,3.6,78.2,10.9,"jewelry:5,clothing:11,women's shoes:2,nutritional supplements:2,sports clothing:1,consumer electronics:2,beauty products:2,children's apparel:1,men's gifts:1,personalized gifts:1,telecommunication:1,footwear:2,women's handbags:1,shoes:1,women's clothing:2,sports apparel:1,cellular accessories:1,women's jewelry:1,photography:2,guest services:1,chocolates:1,eyewear:3,hair care:3,restaurant:6, clothing:2,sporting goods:1,candles:1,perfume:1"
1226,382,Frontier Mall,Laramie County,wyoming,56021,41.29283,-104.660395,91738,40462,6956479515,4269807,2685.912,1.649,1.9,38,36,37,12.5,1,1.1,2.5,64.8,50,50,35.2,92.9,3.8,88.5,6.7,"jewelry:3,clothing:6,shoes:1,women's clothing:2,sports clothing:1,women's jewelry:1,beauty products:1,maternity clothing:1,nutritional supplements:1,children's clothing:1,eyewear:2,restaurant:3,telecommunication:1, beauty products:1, clothing:2"
1227,36,Arizona Mills,Maricopa County,arizona,4013,33.346541,-112.495534,3817117,1639279,23828260196,62795719,9200.143,24.246,4.1,35.7,33.5,34.6,12.1,2.1,3.5,5,66.1,50.5,49.5,33.9,86.1,12.8,73,13.7,"jewelry:2,telecommunication:1,shoes:1,women's clothing:3,nutritional supplements:2,sports apparel:1,personalized gifts:1,headwear:1,consumer electronics:1,children's apparel:3,coffee:1,clothing:8,sports clothing:1,hair care:1,restaurant:4,eyewear:2,footwear:3,perfume:1"
1228,380,Fremont Hub,Alameda County,california,6001,37.648081,-121.913304,1510271,582549,1914046110,213184643,739.017,82.311,1.8,37.5,35.6,36.6,11.1,0.6,26.1,12.6,64.6,51,49,35.4,93.6,10.8,43,6.4,"children's apparel:1,clothing:1,ice cream:1,department store:1,nutritional supplements:1,children's clothing:1,plus size clothing:1,home furnishings:1,restaurant:1,telecommunication:2,furniture:1,footwear:1"
1229,1406,Westfield Southgate Shopping Centre,Sarasota County,florida,12115,27.184386,-82.365835,379448,228413,1439690708,438941172,555.868,169.476,3.7,54.1,50.8,52.5,31.2,0.2,1.3,4.7,60.9,52.3,47.7,39.1,76.9,2,90.2,14.8,"women's shoes:1,clothing:5,men's clothing:1,makeup:1,cellular accessories:1,women's clothing:4,children's apparel:1,nutritional supplements:1,women's handbags:1,eyewear:2,furniture:2,footwear:1"
1230,476,Honey Creek Mall,Vigo County,indiana,18167,39.429143,-87.390375,107848,46006,1044574633,18486867,403.313,7.138,2.4,38.1,34.3,36.1,13.5,0.3,1.7,6.9,61.9,49.4,50.6,38.1,89.9,0.6,88.3,10.9,"girl's clothing:1,jewelry:5,clothing:10,shoes:1,women's clothing:4,sports apparel:1,eyewear:2,women's jewelry:1,headwear:1,beauty products:1,nutritional supplements:1,children's clothing:1,personalized gifts:1,hair care:1,restaurant:3,telecommunication:1, beauty products:1, clothing:1"
1231,692,Midland Mall,Midland County,michigan,26111,43.648378,-84.379219,83629,35960,1337087878,30601740,516.253,11.815,1.8,41.8,38.8,40.4,14.8,0.4,1.9,1.2,68.4,50.9,49.1,31.6,93,0.4,94.5,6.1,"jewelry:4,clothing:5,shoes:1,men's clothing:1,women's clothing:4,eyewear:2,women's jewelry:1,beauty products:1,department store:1,nutritional supplements:1, clothing:2,personalized gifts:1,hair care:1,restaurant:5,telecommunication:2, beauty products:1,footwear:1"
1232,1026,Spokane Valley Mall,Spokane County,washington,53063,47.620379,-117.404392,471221,201434,4568198649,43802705,1763.791,16.912,2.1,38.1,35.6,36.8,12.9,1.5,2.1,1.7,63.2,50.6,49.4,36.8,92.9,1.2,89.2,8.3,"jewelry:4,clothing:7,shoes:1,women's clothing:4,sports clothing:1,eyewear:4,women's jewelry:2,consumer electronics:1,beauty products:1,children's apparel:2,furniture:1,children's clothing:1,mattress:1,personalized gifts:1,hair care:2,restaurant:3,footwear:1,maternity clothing:1,sports apparel:1, beauty products:1, clothing:1"
1233,948,Santana Row,Santa Clara County,california,6085,37.220777,-121.690622,1781642,631920,3341343470,36174996,1290.1,13.967,1.4,37.1,35.3,36.2,11.1,0.7,32,2.6,70.6,49.8,50.2,29.4,95.6,12.4,47,4.3,"restaurant:1,coffee:1,footwear:1,consumer electronics:1,women's clothing:3"
1234,248,Crossroads Mall,Raleigh County,west virginia,54081,37.76247,-81.264671,78859,35931,1567850996,10350469,605.351,3.996,1.8,43.1,39.5,41.1,16.1,0.2,0.9,8.2,67,50.1,49.9,33,88.6,0.4,88.5,8.1,"jewelry:2,clothing:9,women's clothing:1,diamonds:1,nutritional supplements:1,telecommunication:1, clothing:1,personalized gifts:1,hair care:1,restaurant:1,beauty products:1,sporting goods:2,video games:1,cookies:1"
1235,698,Miller Hill Mall,Douglas County,wisconsin,55031,46.463316,-91.892579,44159,22825,3377697851,454647037,1304.136,175.54,1.9,40.6,39.2,39.8,14.4,2,0.9,1.1,61.9,50,50,38.1,81.3,0.2,93.2,5.2,"jewelry:5,clothing:11,sports clothing:1,mattress:1,consumer electronics:2,beauty products:1,children's apparel:1,nutritional supplements:1,plus size clothing:2,personalized gifts:1,telecommunication:2, clothing:1,girl's clothing:1,shoes:1,women's clothing:4,sports apparel:1,women's jewelry:1,children's clothing:1,eyewear:3,hair care:2,restaurant:4,footwear:2"
1236,321,Edison Mall,Lee County,florida,12071,26.552134,-81.89225,618754,371099,2031879249,1108380339,784.513,427.948,6.6,46.9,44.2,45.6,23.5,0.4,1.4,8.3,65.8,50.9,49.1,34.2,70,4.9,83,17.2,"jewelry:6,clothing:8,mattress:1,headwear:1,consumer electronics:2,beauty products:3,children's apparel:1,nutritional supplements:1,personalized gifts:1,telecommunication:3,footwear:3,girl's clothing:1,women's handbags:1,shoes:1,women's clothing:3,sports apparel:1,women's jewelry:1,coffee:1,disney:1,children's clothing:1,eyewear:1,hair care:1,restaurant:1, clothing:1,candles:1,perfume:1"
1237,1435,Westwood Village,Kitsap County,washington,53035,47.639687,-122.649636,251133,107367,1022893152,442829766,394.941,170.978,2.2,41.2,37.3,39.4,13.3,1.6,4.9,2.6,67.7,49.4,50.6,32.3,90.5,1.6,82.6,8.6,"department store:1,coffee:1,books and digital media:1,home furnishings:1,women's clothing:1,furniture:1,restaurant:2,footwear:2"
1238,448,Hamilton Place,Hamilton County,tennessee,47065,35.159186,-85.202296,336463,151107,1404890184,86631783,542.431,33.449,3.1,40.7,37.7,39.3,14.7,0.3,1.8,20.2,64.5,51.9,48.1,35.5,90.5,2,73.9,9.7,"jewelry:4,clothing:18,men's clothing:2,women's shoes:1,nutritional supplements:1,footwear:2,headwear:1,consumer electronics:1,beauty products:2,children's apparel:1,hair care:2,plus size clothing:1,personalized gifts:1,home furnishings:2,telecommunication:2, clothing:2,girl's clothing:1,women's handbags:1,stuffed animals:1,shoes:2,makeup:1,sports apparel:1,women's clothing:7,women's jewelry:2,maternity clothing:1,photography:1,children's clothing:1,eyewear:5,men's gifts:1,restaurant:9,perfume:1,children's footwear:1,furniture:1, beauty products:1,cookies:1"
1239,528,Japan Center,Marin County,california,6041,38.051817,-122.745974,252409,111214,1347585521,797420433,520.306,307.886,1.3,46,43,44.5,16.7,0.6,5.5,2.8,60.7,50.8,49.2,39.3,92.8,6.7,80,5.2,"department store:1,clothing:1"
1240,889,Red Mill Commons/Red Mill Walk,Virginia Beach city,virginia,51810,36.779322,-76.02402,437994,177879,644948896,643150238,249.016,248.322,2.1,36.7,33.1,34.9,10.6,0.4,6.1,19.6,69.1,51,49,30.9,92.8,2,67.7,7.4,"department store:1,coffee:1,telecommunication:1,ice cream:1,jewelry:1,nutritional supplements:1,restaurant:3,eyewear:1,footwear:2,furniture:1,beauty products:1"
1241,260,Dana Park Village Square,Pinal County,arizona,4021,32.91891,-111.367257,375770,159222,13896869603,22331525,5365.612,8.622,5.5,36,34.8,35.3,13.9,5.6,1.7,4.6,73.4,47.5,52.5,26.6,78.9,11.5,72.4,13.9,"children's apparel:1,coffee:1,clothing:1,books and digital media:1,men's clothing:1,women's shoes:1,home furnishings:1,restaurant:2,women's clothing:5,beauty products:1"
1242,785,Oglethorpe Mall,Chatham County,georgia,13051,31.974755,-81.091768,265128,119323,1104465640,533085725,426.437,205.826,3.9,35.4,32.6,34,12.4,0.3,2.4,40.1,62.7,51.8,48.2,37.3,86.4,2.2,52.8,13.6,"women's shoes:1,clothing:18,jewelry:2,nutritional supplements:2,headwear:1,beauty products:1,children's apparel:3,fasion wholesale:1,plus size clothing:1,personalized gifts:1,home furnishings:1,books and digital media:1,diamonds:1,footwear:3,girl's clothing:1,telecommunication:1,stuffed animals:1,shoes:2,makeup:1,sports apparel:1,cellular accessories:1,women's clothing:5,coffee:1,children's clothing:1,eyewear:2,hair care:1,restaurant:5, clothing:1,children's footwear:1, beauty products:1,candles:1,perfume:1"
1243,252,Crystal Mall,New London County,connecticut,9011,41.47863,-72.103452,274055,120994,1722025951,276665774,664.878,106.821,2,42,38.8,40.4,14.2,0.9,4.2,5.8,65.3,50.1,49.9,34.7,88.5,3.2,82.2,9.6,"jewelry:4,clothing:15,men's clothing:1,sports clothing:1,headwear:1,consumer electronics:1,beauty products:1,children's apparel:2,nutritional supplements:1,personalized gifts:1,telecommunication:2,footwear:1,girl's clothing:1,shoes:1,women's clothing:4,sports apparel:1,men's gifts:1,photography:1,guest services:1,chocolates:1,eyewear:2,hair care:2,restaurant:6, clothing:1"
1244,1207,The Shops at North Bridge,Macomb County,michigan,26099,42.671467,-82.910869,840978,356626,1241183094,237312769,479.223,91.627,2.2,41.1,38.6,39.9,14.3,0.3,3,8.6,67,51.4,48.6,33,93,0.6,85.4,10.2,"jewelry:1,eyewear:1,clothing:1,women's clothing:1,restaurant:4,denim:1,skincare:1,beauty products:1"
1245,339,Faneuil Hall Marketplace,Suffolk County,massachusetts,25025,42.33196,-71.020173,722023,315522,150618894,160748611,58.154,62.065,2.1,32.1,30.9,31.5,10.5,0.4,8.2,21.6,48,51.8,48.2,52,92.8,9.7,56,5.3,"fasion wholesale:1,clothing:1,stuffed animals:1,chocolates:1,women's clothing:1,candles:1"
1246,578,Lakeport Commons,DuPage County,illinois,17043,41.852058,-88.086038,916924,356179,848218379,23083362,327.499,8.913,2,39.5,36.6,38.2,11.6,0.3,10.1,4.6,70.6,51,49,29.4,94.7,4.9,77.9,7.9,"girl's clothing:1,coffee:1,clothing:5,plus size clothing:1,men's clothing:1,women's shoes:1,restaurant:2,women's clothing:2,maternity clothing:1,consumer electronics:1"
1247,1171,The Promenade at Sagemore,Camden County,new jersey,34007,39.802352,-74.961251,513657,204943,573067842,15616906,221.263,6.03,1.7,39.4,36.1,37.9,12.8,0.3,5.1,19.6,68,51.8,48.2,32,93.2,7.1,65.3,9,"women's handbags:1,clothing:4,men's clothing:1,shoes:1,women's clothing:4,consumer electronics:1,children's apparel:1,clothing & shoes:1,women's shoes:1,restaurant:2,children's footwear:1,denim:1,ice cream:1"
1248,577,Lakeline Village,Travis County,texas,48453,30.239513,-97.69127,1024266,441240,2564612388,84967219,990.202,32.806,2.5,32.3,31.5,31.9,7.3,0.8,5.8,8.5,56.8,49.6,50.4,43.2,91.7,12.2,69.3,8.7,
1249,176,Citadel Mall,Charleston County,south carolina,45019,32.800458,-79.94248,350209,169984,2372659352,1144534759,916.089,441.907,3.2,37.4,34.5,35.9,12.8,0.3,1.3,29.8,59.4,51.5,48.5,40.6,84.9,2.7,64.2,15.2,"girl's clothing:1,maternity clothing:1,clothing:10,shoes:1,men's clothing:1,women's clothing:4,sporting goods:1,eyewear:2,women's jewelry:2,consumer electronics:1,beauty products:1,department store:1,nutritional supplements:1,children's clothing:1,personalized gifts:1,restaurant:3,children's footwear:1,sports apparel:1,jewelry:3"
1250,362,FlatIron Crossing,Broomfield County,colorado,8014,39.953382,-105.052125,55889,22646,85557538,1466175,33.034,0.566,2.1,37.4,35.5,36.4,9.9,0.6,6.1,1.1,69.3,50.4,49.6,30.7,94.6,3.3,86.1,9,"jewelry:5,clothing:18,men's clothing:2,women's shoes:1,nutritional supplements:1,sports clothing:1,mattress:1,skincare:1,consumer electronics:1,beauty products:3,children's apparel:1,hair care:2,furniture:2, accessories:1,plus size clothing:1,personalized gifts:1,telecommunication:2, clothing:2,girl's clothing:1,women's handbags:1,stuffed animals:1,shoes:2,women's clothing:9,sports apparel:1,women's jewelry:1,coffee:1,disney:1,children's clothing:1,chocolates:1,eyewear:2,men's gifts:1,restaurant:11,footwear:2,sporting goods:1, beauty products:1,candles:1"
1251,1138,The Mall at Shelter Cove,Beaufort County,south carolina,45013,32.358147,-80.68932,162233,93023,1492559284,899026998,576.28,347.116,4.1,43.4,38,40.6,20.4,0.3,1.2,19.3,69.8,50.6,49.4,30.2,69.8,5.2,71.9,30.7,"jewelry:1,clothing:4,men's clothing:1,women's clothing:2,women's jewelry:1,beauty products:1,children's apparel:1,nutritional supplements:1,eyewear:1,men's gifts:1,furniture:1, beauty products:1, clothing:1"
1252,286,Dover Mall,Kent County,delaware,10001,39.097088,-75.502982,162310,65338,1518196116,549470508,586.179,212.152,2.6,38,35,36.6,13.5,0.6,2,24,70.2,51.9,48.1,29.8,92.3,2,67.8,8.3,"women's shoes:1,clothing:8,jewelry:6,sports clothing:1,mattress:1,headwear:1,consumer electronics:2,beauty products:1,children's apparel:1,nutritional supplements:1,plus size clothing:1,personalized gifts:1,telecommunication:1, clothing:1,shoes:1,women's clothing:3,cellular accessories:1,women's jewelry:1,photography:2,guest services:1,eyewear:2,hair care:3,restaurant:3,footwear:2,candles:1,cookies:1"
1253,1034,St. Charles Towne Plaza,Charles County,maryland,24017,38.472853,-77.015427,146551,54963,1185563933,479715576,457.749,185.219,2.4,38.4,36,37.4,9.5,0.7,3,41,75.4,51.7,48.3,24.6,93.2,1.3,50.3,8.6,"restaurant:2,video games:1"
1254,1201,The Shops at La Jolla,San Diego County,california,6073,33.023604,-116.776117,3095313,1164786,10895120648,826347909,4206.63,319.055,1.9,36.1,33.2,34.6,11.4,0.9,10.9,5.1,66.3,49.8,50.2,33.7,93.3,13.6,64,5.5,telecommunication:1
1255,1267,Trolley Square,Salt Lake County,utah,49035,40.667882,-111.924244,1029655,364031,1922501205,168569885,742.282,65.085,2,31.3,30.3,30.8,8.7,0.9,3.3,1.6,70.8,49.7,50.3,29.2,94.1,8.3,81.2,6.8,"men's gifts:1,nutritional supplements:1,furniture:2"
1256,551,Kings Village,Santa Cruz County,california,6087,37.012488,-122.007205,262382,104476,1152986019,419568865,445.17,161.996,1.6,38.1,35.6,36.9,11.1,0.9,4.2,1.1,61.2,50.1,49.9,38.8,90.3,16.5,72.5,3.5,restaurant:1
1257,1038,St. Louis Union Station,St. Louis city,missouri,29510,38.635699,-90.244582,319294,176002,160343174,10683076,61.909,4.125,4.7,34.7,33.1,33.9,11,0.3,2.9,49.2,47.5,51.7,48.3,52.5,80.7,1.3,43.9,15.1,"restaurant:2,clothing:1,headwear:1"
1258,376,Francis Scott Key Mall,Frederick County,maryland,24021,39.470427,-77.397626,233385,90136,1709964627,18537350,660.221,7.157,1.8,39.4,37.6,38.6,11.1,0.3,3.8,8.6,72.2,50.8,49.2,27.8,94.1,2.9,81.5,6.7,"jewelry:5,clothing:12,shoes:1,men's clothing:1,women's clothing:2,eyewear:1,women's jewelry:1,headwear:1,consumer electronics:1,nutritional supplements:1,plus size clothing:1,personalized gifts:1,home furnishings:1,restaurant:3,telecommunication:1,candles:1"
1259,1100,The Commons at Calabasas,Los Angeles County,california,6037,34.196398,-118.261862,9818605,3445076,10509869649,1795012906,4057.884,693.058,1.7,35.9,33.6,34.8,10.9,0.7,13.7,8.7,67.7,50.7,49.3,32.3,94.1,21.8,50.3,5.8,"children's apparel:1,coffee:1,books and digital media:1,women's clothing:2,furniture:1,restaurant:1,telecommunication:1"
1260,674,Merced Mall,Merced County,california,6047,37.194806,-120.722802,255793,83698,5011554741,112760487,1934.972,43.537,3.2,30.5,28.7,29.6,9.4,1.4,7.4,3.9,77.7,49.7,50.3,22.3,90.4,24.5,58,8.1,"clothing:4,plus size clothing:1, clothing:1,women's clothing:2,sports clothing:1,women's jewelry:1,beauty products:1,department store:1,nutritional supplements:2,photography:1,children's clothing:1,chocolates:1,eyewear:1,hair care:1,restaurant:3,telecommunication:1,footwear:2"
